"Player","EH_ID","API ID","Season","Team","Position","Shoots","Birthday","Age","Draft Yr","Draft Rd","Draft Ov","GP","TOI_All","TOI_EV","TOI_PP","TOI_SH","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Vladimir Tarasenko","VLADIMIR.TARASENKO","8475765","21-22","STL","R","L",1991-12-13,29,2010,1,16,47,802.5,640.8,129.8,1.3,4.7,-3.9,1.9,0,0.5,0,6.7,-3.9,0.5,3.3,0.6,1.1
"Vladimir Tkachev","VLADIMIR.TKACHEV","8478250","21-22","L.A","L","R",1995-10-05,25,2014,NA,NA,4,55.9,44.4,10.6,0,-0.6,0.2,0.5,0,0,-0.1,-0.1,0.2,-0.2,-0.1,0,0
"Vladimir Zharkov","VLADIMIR.ZHARKOV","8473592","09-10","N.J","R","L",1988-01-10,21,2006,3,77,40,457.6,406,50.4,0.2,-0.2,3.4,-0.9,0,0.7,1.7,-1.1,3.4,2.4,4.6,0.8,1.6
"Vladimir Zharkov","VLADIMIR.ZHARKOV","8473592","10-11","N.J","R","L",1988-01-10,22,2006,3,77,38,430.6,389.4,17.1,22,-1.4,1.5,-0.5,0.4,1.1,-0.7,-1.9,1.9,0.4,0.4,0.1,0.1
"Vladimir Zharkov","VLADIMIR.ZHARKOV","8473592","11-12","N.J","R","L",1988-01-10,23,2006,3,77,4,19.5,18.9,0.6,0,-0.1,0.1,0,0,0.1,0.1,-0.1,0.1,0.2,0.2,0,0.1
"Vladislav Gavrikov","VLADISLAV.GAVRIKOV","8478882","19-20","CBJ","D","L",1995-11-21,23,2015,6,159,69,1309.4,1183.1,4.8,101.1,1.4,4.4,0,1.7,1.1,-0.4,1.4,6.1,0.7,8.2,1.5,2.8
"Vladislav Gavrikov","VLADISLAV.GAVRIKOV","8478882","20-21","CBJ","D","L",1995-11-21,24,2015,6,159,55,1067,945.8,2.2,105.6,-2.9,4.5,0,-0.5,0.7,-0.7,-2.9,3.9,0.1,1.1,0.2,0.4
"Vladislav Gavrikov","VLADISLAV.GAVRIKOV","8478882","21-22","CBJ","D","L",1995-11-21,25,2015,6,159,51,1111.5,936.5,4.4,150.5,8.2,-0.2,0,0.3,-0.3,-0.2,8.2,0.1,-0.4,7.8,1.4,2.6
"Vladislav Kamenev","VLADISLAV.KAMENEV","8477973","16-17","NSH","C","L",1996-08-12,20,2014,2,42,2,20.1,18.3,1.8,0,-0.1,0,0,0,-0.1,0.1,-0.1,0,0,-0.1,0,0
"Vladislav Kamenev","VLADISLAV.KAMENEV","8477973","17-18","COL","C","L",1996-08-12,21,2014,2,42,3,26.5,26.4,0.1,0,-0.2,-0.3,0,0,0.1,-0.1,-0.2,-0.3,0,-0.5,-0.1,-0.2
"Vladislav Kamenev","VLADISLAV.KAMENEV","8477973","18-19","COL","C","L",1996-08-12,22,2014,2,42,23,207.9,168.7,22.4,15.7,-0.3,-0.2,1.3,-0.1,-0.4,-0.4,0.9,-0.3,-0.9,-0.3,0,-0.1
"Vladislav Kamenev","VLADISLAV.KAMENEV","8477973","19-20","COL","C","L",1996-08-12,23,2014,2,42,38,340,292.7,40.6,2.5,-1.4,0.5,-0.7,0,-0.2,0,-2,0.4,-0.1,-1.8,-0.3,-0.6
"Vladislav Kolyachonok","VLADISLAV.KOLYACHONOK","8481609","21-22","ARI","D","L",2001-05-26,20,2019,2,52,7,100.1,97,0.4,2.3,0.8,-1.4,0,0,0,-0.1,0.8,-1.4,-0.1,-0.7,-0.1,-0.2
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","13-14","T.B","C","L",1992-11-22,20,2011,1,27,4,37.9,37.3,0,0,-0.4,-0.1,0,0,-0.2,-0.1,-0.4,-0.1,-0.3,-0.8,-0.2,-0.3
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","14-15","T.B","C","L",1992-11-22,21,2011,1,27,43,515.8,460.4,33,19.6,1,-0.7,-0.9,-0.5,0.5,0.4,0.1,-1.2,0.8,-0.2,0,-0.1
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","15-16","T.B","C","L",1992-11-22,22,2011,1,27,80,1129.3,966.6,142.1,2,8.6,4,-2.9,0,0.7,0.3,5.7,4,1,10.7,2.1,4
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","16-17","T.B","C","L",1992-11-22,23,2011,1,27,74,1094.1,906,151.5,22.1,5,1.2,-0.6,0.6,0.5,0.2,4.4,1.8,0.7,6.8,1.3,2.5
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","17-18","NYR/T.B","C","L",1992-11-22,24,2011,1,27,81,1384.1,1108.6,241.3,6,2.1,-1.2,3.7,0,0,0.7,5.8,-1.2,0.7,5.3,1,2
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","18-19","NYR","C","L",1992-11-22,25,2011,1,27,78,1231.7,972.8,107.8,127.5,-1.8,0.2,1.6,-0.9,0.5,-0.1,-0.2,-0.7,0.4,-0.5,-0.1,-0.2
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","19-20","COL/NYR/OTT","C","L",1992-11-22,26,2011,1,27,65,978.5,754.6,97.6,112.2,1.7,-0.7,1,-0.6,-0.8,-0.5,2.7,-1.3,-1.3,0,0,0
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","20-21","DET","C","L",1992-11-22,27,2011,1,27,53,856.4,701.6,44.8,86.3,-2,1.6,-1.5,0.5,0.5,-0.8,-3.5,2.1,-0.3,-1.7,-0.3,-0.6
"Vladislav Namestnikov","VLADISLAV.NAMESTNIKOV","8476480","21-22","DET","C","L",1992-11-22,28,2011,1,27,51,770.9,650.3,19,84.9,3,1.7,-0.1,0.1,0.4,-0.2,2.9,1.8,0.2,5,0.9,1.7
"Vojtech Mozik","VOJTECH.MOZIK","8478584","15-16","N.J","D","R",1992-12-26,22,2011,NA,NA,7,92.7,92.1,0.5,0,-0.3,0.5,0,0,-0.2,0.1,-0.3,0.5,-0.1,0.1,0,0
"Vyacheslav Kozlov","VYACHESLAV.KOZLOV","8456887","07-08","ATL","L","L",1972-05-03,35,1990,3,45,82,1306.9,1035.4,233.8,19.2,1.9,3,1.2,-0.1,1.6,0.7,3.1,2.9,2.3,8.3,1.5,2.9
"Vyacheslav Kozlov","VYACHESLAV.KOZLOV","8456887","08-09","ATL","L","L",1972-05-03,36,1990,3,45,82,1411.4,1006.6,347.1,32,3,-1,8.5,0.1,0.3,-1.1,11.5,-1,-0.8,9.7,1.8,3.4
"Vyacheslav Kozlov","VYACHESLAV.KOZLOV","8456887","09-10","ATL","L","L",1972-05-03,37,1990,3,45,55,839.6,638.8,185.2,2.6,-2.3,-1.3,-0.7,0,0.4,-1.2,-3,-1.4,-0.8,-5.2,-0.9,-1.8
"Wade Allison","WADE.ALLISON","8479322","20-21","PHI","R","R",1997-10-14,22,2016,2,52,14,181.1,154,23.8,0.4,-0.1,1.5,-0.8,0,0,-0.2,-0.9,1.5,-0.2,0.4,0.1,0.1
"Wade Allison","WADE.ALLISON","8479322","21-22","PHI","R","R",1997-10-14,23,2016,2,52,1,8.3,7.1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wade Belak","WADE.BELAK","8460502","07-08","FLA/TOR","R","R",1976-07-03,31,1994,1,12,47,191.6,189.6,0.6,1,-0.3,-0.9,0,0,-1.1,-0.3,-0.3,-0.9,-1.4,-2.7,-0.5,-0.9
"Wade Belak","WADE.BELAK","8460502","08-09","FLA/NSH","R","R",1976-07-03,32,1994,1,12,53,278.3,275.1,1.1,0,-1.1,0.4,0,0,-0.4,-0.7,-1.1,0.4,-1.1,-1.7,-0.3,-0.6
"Wade Belak","WADE.BELAK","8460502","09-10","NSH","R","R",1976-07-03,33,1994,1,12,39,169.8,167.8,0.4,0.5,-0.4,-0.6,0,0,-0.2,-0.1,-0.4,-0.6,-0.4,-1.3,-0.2,-0.5
"Wade Belak","WADE.BELAK","8460502","10-11","NSH","R","R",1976-07-03,34,1994,1,12,15,56.6,56.6,0,0,-1,0.3,0,0,-0.6,-0.1,-1,0.3,-0.7,-1.5,-0.3,-0.5
"Wade Brookbank","WADE.BROOKBANK","8469044","07-08","CAR","D/L","L",1977-09-29,29,1996,NA,NA,32,121.6,118.8,2.3,0,1.9,0.5,0,0,0.2,0.5,1.9,0.5,0.7,3.2,0.6,1.1
"Wade Brookbank","WADE.BROOKBANK","8469044","08-09","CAR","L","L",1977-09-29,30,1996,NA,NA,27,67.3,66.2,0.6,0,0.7,0,0,0,-0.6,0,0.7,0,-0.6,0.1,0,0
"Wade Megan","WADE.MEGAN","8475263","16-17","STL","C","L",1990-07-22,26,2009,5,137,3,26.4,25,0.1,1.3,0.1,0.1,0,0,0.1,-0.1,0.1,0.1,0,0.2,0,0.1
"Wade Megan","WADE.MEGAN","8475263","17-18","STL","C","L",1990-07-22,27,2009,5,137,1,8.3,6.3,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0
"Wade Megan","WADE.MEGAN","8475263","18-19","DET","C","L",1990-07-22,28,2009,5,137,11,86.7,84.7,0,2,-0.3,-0.7,0,0,0,0.2,-0.3,-0.7,0.2,-0.8,-0.1,-0.3
"Wade Redden","WADE.REDDEN","8462033","07-08","OTT","D","L",1977-06-12,30,1995,1,2,80,1775.8,1315.6,296.9,135.3,10.9,-4,-1,-0.9,1.3,-0.8,9.9,-4.9,0.5,5.5,1,1.9
"Wade Redden","WADE.REDDEN","8462033","08-09","NYR","D","L",1977-06-12,31,1995,1,2,81,1808.2,1313.2,291.1,174.3,-0.3,-0.9,-1.9,0.2,0.8,-1.1,-2.2,-0.7,-0.3,-3.2,-0.6,-1.1
"Wade Redden","WADE.REDDEN","8462033","09-10","NYR","D","L",1977-06-12,32,1995,1,2,75,1313.9,1120.6,23.1,158.7,1.1,1.6,0,0.1,0.8,0.3,1.1,1.7,1,3.8,0.7,1.3
"Wade Redden","WADE.REDDEN","8462033","12-13","BOS/STL","D","L",1977-06-12,35,1995,1,2,29,437.1,407.8,22.5,5.5,1.3,2.4,0.5,0.1,0.5,-0.2,1.8,2.5,0.3,4.5,0.8,1.6
"Walker Duehr","WALKER.DUEHR","8482652","21-22","CGY","R","R",1997-11-23,23,2016,NA,NA,1,8.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warren Foegele","WARREN.FOEGELE","8477998","17-18","CAR","L","L",1996-04-01,21,2014,3,67,2,23.9,19.8,0,4.1,0.6,0.2,0,0,0.1,-0.1,0.6,0.2,0,0.7,0.1,0.3
"Warren Foegele","WARREN.FOEGELE","8477998","18-19","CAR","L","L",1996-04-01,22,2014,3,67,77,962,844.9,7.8,98.2,-2.7,-1.5,-0.1,-2,0.7,3.1,-2.8,-3.5,3.8,-2.5,-0.5,-0.9
"Warren Foegele","WARREN.FOEGELE","8477998","19-20","CAR","L","L",1996-04-01,23,2014,3,67,68,932.1,844.9,4.9,72.6,3.5,-1.9,0,0.2,-1.2,0,3.5,-1.7,-1.1,0.6,0.1,0.2
"Warren Foegele","WARREN.FOEGELE","8477998","20-21","CAR","L","L",1996-04-01,24,2014,3,67,53,750.2,677.9,6.2,53.3,1.6,-1.1,0,0.5,-0.4,1.1,1.6,-0.6,0.7,1.6,0.3,0.5
"Warren Foegele","WARREN.FOEGELE","8477998","21-22","EDM","L","L",1996-04-01,25,2014,3,67,53,706,656.8,28.1,12.5,-1,-1.8,0.7,0.1,0.3,-0.4,-0.3,-1.6,0,-2,-0.4,-0.7
"Warren Peters","WARREN.PETERS","8468887","08-09","CGY","C","L",1982-07-10,26,2000,NA,NA,16,113.2,102.5,0,10.8,-0.7,0.9,0,-0.2,0.2,-0.3,-0.7,0.7,-0.2,-0.2,0,-0.1
"Warren Peters","WARREN.PETERS","8468887","09-10","DAL","C","L",1982-07-10,27,2000,NA,NA,11,79.4,70.9,0.6,7.7,0.2,0,0,0,0,-0.2,0.2,0,-0.2,0,0,0
"Warren Peters","WARREN.PETERS","8468887","10-11","MIN","C","L",1982-07-10,28,2000,NA,NA,11,95.8,94.6,0.4,0.6,-0.4,-0.8,0,0,-0.1,-0.1,-0.4,-0.8,-0.1,-1.3,-0.2,-0.4
"Warren Peters","WARREN.PETERS","8468887","11-12","MIN","C","L",1982-07-10,29,2000,NA,NA,58,613.9,529.1,3,81.2,-2.9,-0.5,0,0.7,-1.1,-0.2,-2.9,0.2,-1.3,-4,-0.7,-1.3
"Wayne Primeau","WAYNE.PRIMEAU","8460507","07-08","CGY","C","L",1976-06-04,31,1994,1,17,43,474.9,445.3,5.4,21,0.8,-1.5,0,-0.5,-0.9,-0.6,0.8,-2.1,-1.5,-2.8,-0.5,-1
"Wayne Primeau","WAYNE.PRIMEAU","8460507","08-09","CGY","C","L",1976-06-04,32,1994,1,17,24,249.1,168.5,2,75.2,0.4,0.6,0,-0.1,-0.2,-0.4,0.4,0.5,-0.6,0.3,0.1,0.1
"Wayne Primeau","WAYNE.PRIMEAU","8460507","09-10","TOR","C","L",1976-06-04,33,1994,1,17,59,651.7,548.7,7.5,87.2,0.4,-0.8,-0.1,-2.7,0.3,-0.7,0.2,-3.5,-0.3,-3.6,-0.7,-1.3
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","08-09","L.A","R","R",1988-08-26,20,2007,2,61,82,1134.7,1011.3,21.6,95.1,-2.5,1.8,1.4,0.5,1,-1.1,-1,2.2,-0.1,1.1,0.2,0.4
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","09-10","L.A","R","R",1988-08-26,21,2007,2,61,78,1128.6,1056.4,13.4,50,10,2.7,0,-0.9,-0.7,1.1,10,1.8,0.4,12.1,2.2,4.2
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","10-11","L.A","R","R",1988-08-26,22,2007,2,61,80,1076.4,994.1,67.6,6.7,2.1,-1.1,-0.5,0.1,0.5,0.5,1.7,-1.1,1,1.6,0.3,0.5
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","11-12","PHI","R","R",1988-08-26,23,2007,2,61,82,1304.2,1018.6,263.6,3.2,2.8,0.3,3.4,0,1.1,0.6,6.3,0.3,1.7,8.2,1.4,2.7
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","12-13","PHI","R","R",1988-08-26,24,2007,2,61,45,703.7,544.9,144.1,0.8,1.7,-1,2,0,-0.6,0.3,3.6,-1,-0.2,2.4,0.5,0.8
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","13-14","PHI","R","R",1988-08-26,25,2007,2,61,82,1375.2,1051.8,275.8,2.5,4.6,1.7,4.5,0,-0.3,0.2,9.1,1.7,-0.1,10.7,2,3.8
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","14-15","PHI","R","R",1988-08-26,26,2007,2,61,75,1260.6,981.5,235.2,0.6,2.9,2.8,3.7,0,0.4,0,6.6,2.8,0.4,9.8,1.9,3.6
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","15-16","PHI","R","R",1988-08-26,27,2007,2,61,81,1395.8,1063.1,289.5,0.9,9.4,-0.7,2.1,0,-0.4,1,11.5,-0.7,0.6,11.4,2.2,4.2
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","16-17","PHI","R","R",1988-08-26,28,2007,2,61,82,1553.8,1087.6,294.4,123.4,1.8,-2.2,3.9,1,-0.5,-0.7,5.7,-1.2,-1.2,3.3,0.6,1.2
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","17-18","PHI","R","R",1988-08-26,29,2007,2,61,75,1356.6,992.9,243.7,63.6,-3.6,-1.3,2.1,1.4,1.2,-0.9,-1.5,0,0.3,-1.2,-0.2,-0.4
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","18-19","NSH/PHI","R","R",1988-08-26,30,2007,2,61,79,1237.6,990.4,212.3,0.4,-2.9,3.1,-3.3,0,-0.8,0.1,-6.2,3.1,-0.7,-3.7,-0.7,-1.3
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","19-20","BUF/N.J","R","R",1988-08-26,31,2007,2,61,68,1013.1,807.2,172.6,0.6,-2.1,-2.6,0.4,0,-0.1,-0.5,-1.6,-2.6,-0.6,-4.9,-0.9,-1.7
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","20-21","TOR","R","R",1988-08-26,32,2007,2,61,38,455.4,380.8,68.1,0,-4.4,1.4,0.7,0,0.1,-0.4,-3.7,1.4,-0.2,-2.5,-0.5,-0.8
"Wayne Simmonds","WAYNE.SIMMONDS","8474190","21-22","TOR","R","R",1988-08-26,33,2007,2,61,51,491.1,472.7,14,0.8,1.7,-1.4,0,0,-0.2,0.4,1.7,-1.4,0.2,0.5,0.1,0.2
"Wes O'Neill","WES.O'NEILL","8471327","08-09","COL","D","L",1986-03-03,22,2004,4,115,3,32.6,31.7,0.1,0.4,-0.3,-0.2,0,0,-0.3,0,-0.3,-0.2,-0.3,-0.9,-0.2,-0.3
"Wes O'Neill","WES.O'NEILL","8471327","09-10","COL","D","L",1986-03-03,23,2004,4,115,2,19.4,17.2,0.2,2,-0.1,0,0,0,-0.1,0,-0.1,0,-0.1,-0.2,0,-0.1
"Wes Walz","WES.WALZ","8452285","07-08","MIN","C","R",1970-05-15,37,1989,3,57,10,137.2,117.6,1.9,17.7,0.1,-0.4,0,0,0.1,-0.3,0.1,-0.3,-0.2,-0.4,-0.1,-0.1
"Will Acton","WILL.ACTON","8476179","13-14","EDM","R","L",1987-07-16,26,2005,NA,NA,30,244.1,181.6,1.2,60.2,0.7,0.2,0,-0.2,0,-0.2,0.7,0,-0.2,0.5,0.1,0.2
"Will Acton","WILL.ACTON","8476179","14-15","EDM","R","L",1987-07-16,27,2005,NA,NA,3,32.1,28,0,4,0.2,0.1,0,0,0.1,-0.1,0.2,0.1,0,0.3,0.1,0.1
"Will Butcher","WILL.BUTCHER","8477355","17-18","N.J","D","L",1995-01-06,22,2013,5,123,81,1301.2,1062.8,213.8,2.9,4.7,2.8,3.1,0,2.1,-0.5,7.8,2.8,1.6,12.2,2.4,4.6
"Will Butcher","WILL.BUTCHER","8477355","18-19","N.J","D","L",1995-01-06,23,2013,5,123,78,1503.1,1252.9,211.8,9,4.7,5,2.2,0,2.4,-1.2,6.9,5,1.2,13.1,2.4,4.6
"Will Butcher","WILL.BUTCHER","8477355","19-20","N.J","D","L",1995-01-06,24,2013,5,123,56,1000.9,903.2,72.3,13,5.9,0.1,-2.6,0.2,1.7,-0.4,3.3,0.3,1.3,4.8,0.9,1.7
"Will Butcher","WILL.BUTCHER","8477355","20-21","N.J","D","L",1995-01-06,25,2013,5,123,23,437.7,393.6,30.6,0.9,-0.8,0.2,0.7,0,0.7,0,-0.2,0.2,0.7,0.8,0.1,0.3
"Will Butcher","WILL.BUTCHER","8477355","21-22","BUF","D","L",1995-01-06,26,2013,5,123,31,521.4,488.4,25.6,1.9,-3.3,1.7,0.8,0,1.1,-0.3,-2.5,1.7,0.8,0,0,0
"will O'Neill","WILL.O'NEILL","8473440","17-18","PHI","D","L",1988-04-28,29,2006,7,210,1,9.4,9.4,0,0,0,-0.1,0,0,0,0,0,-0.1,0,-0.1,0,0
"William Borgen","WILLIAM.BORGEN","8478840","18-19","BUF","D","R",1996-12-19,21,2015,4,92,4,66.2,63.2,0,3,-1.8,-0.2,0,0,0.1,-0.1,-1.8,-0.2,0.1,-1.9,-0.4,-0.7
"William Borgen","WILLIAM.BORGEN","8478840","20-21","BUF","D","R",1996-12-19,23,2015,4,92,10,162.6,145.4,0.2,14.1,-0.8,0.7,0,0.5,0,-0.2,-0.8,1.2,-0.2,0.3,0,0.1
"William Borgen","WILLIAM.BORGEN","8478840","21-22","SEA","D","R",1996-12-19,24,2015,4,92,16,232.1,221.8,0.3,8.8,-3,2.8,0,0,-0.1,0.1,-3,2.8,0,-0.2,0,-0.1
"William Carrier","WILLIAM.CARRIER","8477478","16-17","BUF","L","L",1994-12-20,21,2013,2,57,41,369,362.8,0.2,2.4,0.9,-0.1,0,0,-0.4,0.9,0.9,-0.1,0.5,1.3,0.2,0.5
"William Carrier","WILLIAM.CARRIER","8477478","17-18","VGK","L","L",1994-12-20,22,2013,2,57,37,327.1,320.9,3.8,0.7,-1.5,-1.1,0,0,-0.1,2.3,-1.5,-1.1,2.2,-0.4,-0.1,-0.1
"William Carrier","WILLIAM.CARRIER","8477478","18-19","VGK","L","L",1994-12-20,23,2013,2,57,54,535.6,528.5,3.6,0.1,-1.1,-0.4,0,0,-0.8,0.7,-1.1,-0.4,-0.1,-1.6,-0.3,-0.5
"William Carrier","WILLIAM.CARRIER","8477478","19-20","VGK","L","L",1994-12-20,24,2013,2,57,71,700.9,686.7,4.8,3.5,4.7,-0.9,0.1,0,-1.1,0.1,4.8,-0.9,-1.1,2.8,0.5,1
"William Carrier","WILLIAM.CARRIER","8477478","20-21","VGK","L","L",1994-12-20,25,2013,2,57,52,540.5,529.4,3,5.8,0,-2.7,0,0,-0.1,2.1,0.1,-2.6,2,-0.6,-0.1,-0.2
"William Carrier","WILLIAM.CARRIER","8477478","21-22","VGK","L","L",1994-12-20,26,2013,2,57,44,490.1,476.3,1.5,8.3,5.6,0.8,0,0,0.1,0.1,5.6,0.8,0.2,6.6,1.2,2.2
"William Eklund","WILLIAM.EKLUND","8482667","21-22","S.J","C/L","L",2002-10-12,18,2021,1,7,9,128.9,108.1,20.2,0.2,-2,0.2,1.4,0,0.1,0,-0.6,0.2,0,-0.4,-0.1,-0.1
"William Karlsson","WILLIAM.KARLSSON","8476448","14-15","ANA/CBJ","C","L",1993-01-08,21,2011,2,53,21,256.9,217.4,38.3,0.5,1.5,-0.1,-0.2,0,0.6,0.2,1.4,-0.1,0.8,2.1,0.4,0.8
"William Karlsson","WILLIAM.KARLSSON","8476448","15-16","CBJ","C","L",1993-01-08,22,2011,2,53,81,1171.8,967.8,21.4,170.8,1.1,2.3,-0.9,-1.4,2,-0.7,0.2,0.9,1.3,2.4,0.5,0.9
"William Karlsson","WILLIAM.KARLSSON","8476448","16-17","CBJ","C","L",1993-01-08,23,2011,2,53,81,1084.2,923.6,17.9,129.9,3.8,-0.4,0.6,-1.1,1.7,-0.7,4.4,-1.5,1,3.9,0.7,1.4
"William Karlsson","WILLIAM.KARLSSON","8476448","17-18","VGK","C","L",1993-01-08,24,2011,2,53,82,1534.8,1173.6,194.6,135.3,13.5,1.7,1.5,-0.4,2.6,-0.5,15,1.3,2.1,18.5,3.6,6.9
"William Karlsson","WILLIAM.KARLSSON","8476448","18-19","VGK","C","L",1993-01-08,25,2011,2,53,82,1545.4,1181.4,198.5,124.4,5.7,0.8,-0.6,1.4,1.9,0.3,5.1,2.1,2.2,9.4,1.8,3.3
"William Karlsson","WILLIAM.KARLSSON","8476448","19-20","VGK","C","L",1993-01-08,26,2011,2,53,63,1188.1,912,123.5,116.5,6.2,0.4,0.8,-0.2,2.1,-1.4,7,0.1,0.8,7.9,1.4,2.7
"William Karlsson","WILLIAM.KARLSSON","8476448","20-21","VGK","C","L",1993-01-08,27,2011,2,53,56,1045.3,767.2,152.7,97,2.6,-0.8,0.5,-0.5,1.9,-0.5,3.1,-1.3,1.4,3.2,0.6,1.1
"William Karlsson","WILLIAM.KARLSSON","8476448","21-22","VGK","C","L",1993-01-08,28,2011,2,53,38,698.2,532.6,77.7,64.6,-1.8,0.4,0.2,0.1,1.2,-0.9,-1.7,0.5,0.3,-0.8,-0.1,-0.3
"William Lagesson","WILLIAM.LAGESSON","8478021","19-20","EDM","D","L",1996-02-22,23,2014,4,91,8,94.9,83.1,0.2,10.2,-0.6,-0.1,0,-0.1,0.2,0.1,-0.6,-0.2,0.3,-0.6,-0.1,-0.2
"William Lagesson","WILLIAM.LAGESSON","8478021","20-21","EDM","D","L",1996-02-22,24,2014,4,91,19,268.3,243.8,0.8,22.5,0.4,0.2,0,0.8,0.4,-0.1,0.4,1,0.3,1.7,0.3,0.6
"William Lagesson","WILLIAM.LAGESSON","8478021","21-22","EDM","D","L",1996-02-22,25,2014,4,91,25,307.6,280.2,0.6,25.2,1.6,2.4,0,-0.3,0.1,-0.3,1.6,2.1,-0.2,3.5,0.6,1.2
"William Lockwood","WILLIAM.LOCKWOOD","8479367","20-21","VAN","R","R",1998-06-20,22,2016,3,64,2,28.4,26.4,0,0.8,-0.2,-0.4,0,0,-0.1,0.1,-0.2,-0.4,0,-0.6,-0.1,-0.2
"William Nylander","WILLIAM.NYLANDER","8477939","15-16","TOR","C","R",1996-05-01,19,2014,1,8,22,359.4,287.1,59.5,0.2,1.2,-0.7,-1.1,0,0.7,0.3,0.1,-0.7,1,0.4,0.1,0.1
"William Nylander","WILLIAM.NYLANDER","8477939","16-17","TOR","C","R",1996-05-01,20,2014,1,8,81,1297,1084,191.1,0,1.4,-1.4,5.2,0,0.2,-1.8,6.6,-1.4,-1.6,3.6,0.7,1.3
"William Nylander","WILLIAM.NYLANDER","8477939","17-18","TOR","C","R",1996-05-01,21,2014,1,8,82,1368.4,1173,165.1,1.4,16.2,-3.5,1.6,0,2.3,0.8,17.8,-3.5,3,17.3,3.4,6.5
"William Nylander","WILLIAM.NYLANDER","8477939","18-19","TOR","C","R",1996-05-01,22,2014,1,8,54,837.9,723.2,100.3,1.6,1.7,1.6,0.9,0,0.5,0.4,2.7,1.6,0.9,5.2,1,1.8
"William Nylander","WILLIAM.NYLANDER","8477939","19-20","TOR","C","R",1996-05-01,23,2014,1,8,68,1238.2,1008.7,192.2,0.9,5.7,-1.1,1.7,0,1.4,-0.4,7.4,-1.1,1.1,7.4,1.3,2.5
"William Nylander","WILLIAM.NYLANDER","8477939","20-21","TOR","C","R",1996-05-01,24,2014,1,8,51,846.5,697.9,119.9,0.7,3.4,1.2,2.3,0,0.5,0.1,5.8,1.2,0.6,7.6,1.4,2.5
"William Nylander","WILLIAM.NYLANDER","8477939","21-22","TOR","C/R","R",1996-05-01,25,2014,1,8,53,978.8,782.6,150.8,20.6,0.6,-0.2,4.3,0,1.2,-0.4,5,-0.2,0.8,5.6,1,1.9
"Willie Mitchell","WILLIE.MITCHELL","8465185","07-08","VAN","D","L",1977-04-23,30,1996,8,199,72,1668.3,1299.8,34.8,312.3,2.4,0.2,-0.9,-2.3,1.8,0,1.5,-2.1,1.8,1.3,0.2,0.4
"Willie Mitchell","WILLIE.MITCHELL","8465185","08-09","VAN","D","L",1977-04-23,31,1996,8,199,81,1854.3,1456.4,23.3,335,5.1,6.6,-1,4.1,0.7,0.9,4.1,10.7,1.6,16.4,3,5.7
"Willie Mitchell","WILLIE.MITCHELL","8465185","09-10","VAN","D","L",1977-04-23,32,1996,8,199,48,1085.2,867.9,9.1,194.1,0.9,3.6,-0.1,2.3,0.2,-0.4,0.8,5.8,-0.1,6.5,1.2,2.3
"Willie Mitchell","WILLIE.MITCHELL","8465185","10-11","L.A","D","L",1977-04-23,33,1996,8,199,57,1243.4,1028.2,5.6,192,0.7,4.7,0,1.3,1.9,0.4,0.6,6,2.2,8.9,1.6,3
"Willie Mitchell","WILLIE.MITCHELL","8465185","11-12","L.A","D","L",1977-04-23,34,1996,8,199,76,1689.4,1347.3,53.7,267.9,0.2,3.5,2,1.3,0.6,1.1,2.2,4.8,1.7,8.7,1.5,2.8
"Willie Mitchell","WILLIE.MITCHELL","8465185","13-14","L.A","D","L",1977-04-23,36,1996,8,199,76,1545.1,1267.7,34.5,221.3,1.4,2.2,1.7,-0.8,-0.9,-0.5,3.1,1.4,-1.4,3.1,0.6,1.1
